               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   3,            0.063014,            0.072939,           0.0086833,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002303,            0.002303,            0.042917
                   4,             0.04719,            0.078492,           0.0075554,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024838,           0.0024838,            0.033902
                   5,            0.038648,             0.07499,           0.0067971,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024991,           0.0024991,            0.024722
                   6,            0.035299,            0.072184,           0.0066667,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023488,           0.0023488,            0.015376
                   7,            0.032698,            0.069061,           0.0062212,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020328,           0.0020328,           0.0058643
                   8,            0.030247,            0.069598,           0.0058795,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014498,           0.0014498,           0.0014498
                   9,            0.028217,            0.069183,           0.0054621,             0.68171,             0.52701,             0.54495,             0.28842,            0.056236,            0.078057,            0.012871,           0.0014498,           0.0014498,           0.0014498
                   0,            0.073744,            0.077635,            0.019661,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008832,           0.0008832,            0.074733
                   1,            0.065869,            0.087813,            0.019227,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016578,           0.0016578,            0.064598
                   2,            0.053176,            0.099048,            0.018251,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002243,            0.002243,            0.054273
                   3,            0.042866,             0.10176,            0.016965,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026388,           0.0026388,             0.04376
                   4,            0.037333,             0.09415,            0.015828,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028451,           0.0028451,            0.033056
                   5,            0.034502,            0.083579,            0.014976,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002862,            0.002862,            0.022164
                   6,            0.032756,            0.077849,            0.013892,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026894,           0.0026894,            0.011081
                   7,            0.030689,            0.071242,             0.01247,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022596,           0.0022596,           0.0022596
                   8,            0.029452,            0.068429,              0.0115,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022596,           0.0022596,           0.0022596
                   9,            0.028425,            0.065547,            0.010445,             0.69941,             0.45365,             0.49918,             0.23786,            0.050664,            0.054231,            0.014415,            0.001531,            0.001531,            0.001531
                   0,             0.07451,              0.1246,            0.019365,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00078,             0.00078,            0.076275
                   1,            0.065259,             0.13346,            0.018776,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014641,           0.0014641,            0.065807
                   2,            0.053016,             0.15197,            0.017484,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019809,           0.0019809,            0.055171
                   3,            0.042928,             0.13169,            0.015489,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023304,           0.0023304,            0.044368
                   4,            0.036988,             0.11621,            0.013991,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025126,           0.0025126,            0.033397
                   5,            0.034213,             0.10995,            0.012146,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025275,           0.0025275,            0.022259
                   6,            0.032552,             0.10204,            0.010497,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023751,           0.0023751,            0.010954
                   7,            0.029797,             0.10058,           0.0087738,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019955,           0.0019955,           0.0019955
                   8,            0.029113,             0.10151,           0.0075373,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019955,           0.0019955,           0.0019955
                   9,            0.026952,            0.096148,           0.0068709,             0.60237,             0.52939,               0.526,             0.25349,            0.048775,            0.098692,             0.01307,            0.001352,            0.001352,            0.001352
                   0,             0.09332,            0.086541,            0.014469,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0007332,           0.0007332,            0.070957
                   1,            0.084332,            0.063843,           0.0091469,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013763,           0.0013763,            0.061226
                   2,              0.0712,            0.065489,           0.0077355,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018621,           0.0018621,            0.051338
                   3,            0.058114,            0.072229,           0.0075313,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021906,           0.0021906,            0.041293
                   4,            0.045369,            0.076834,           0.0064816,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023619,           0.0023619,             0.03109
                   5,            0.038052,            0.071422,            0.005709,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023759,           0.0023759,             0.02073
                   6,            0.033471,            0.070437,           0.0056729,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022326,           0.0022326,            0.010213
                   7,            0.030319,            0.068938,           0.0049729,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018758,           0.0018758,           0.0018758
                   8,            0.027445,            0.067969,           0.0051409,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018758,           0.0018758,           0.0018758
                   9,            0.025729,            0.068041,            0.004609,             0.66654,              0.5335,             0.55578,             0.28816,             0.05051,            0.075449,            0.010437,           0.0012709,           0.0012709,           0.0012709
                   0,            0.076456,             0.11636,            0.020259,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008856,           0.0008856,            0.060356
                   1,            0.059128,             0.12801,            0.018217,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016623,           0.0016623,            0.052347
                   2,            0.043918,             0.11171,            0.015145,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022491,           0.0022491,            0.044149
                   3,             0.03625,            0.098436,            0.012695,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002646,            0.002646,             0.03576
                   4,            0.041378,             0.09207,            0.011055,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028528,           0.0028528,            0.027182
                   5,            0.039997,            0.088246,           0.0098259,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028697,           0.0028697,            0.018413
                   6,            0.034528,             0.08401,           0.0086912,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026967,           0.0026967,           0.0094547
                   7,             0.03069,            0.081602,           0.0078771,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022657,           0.0022657,           0.0022657
                   8,            0.032183,            0.077009,           0.0068785,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022657,           0.0022657,           0.0022657
                   9,            0.028117,            0.076843,           0.0067484,             0.69264,              0.5098,             0.54506,             0.28424,            0.054424,             0.08336,            0.013015,            0.001535,            0.001535,            0.001535
                   0,            0.092765,             0.10666,            0.017488,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000864,            0.000864,            0.094302
                   1,            0.082647,            0.080694,            0.010697,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016218,           0.0016218,            0.081257
                   2,            0.069496,            0.082259,           0.0090518,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021943,           0.0021943,            0.068026
                   3,            0.055403,            0.088055,           0.0083551,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025815,           0.0025815,             0.05461
                   4,            0.043645,              0.0904,           0.0072573,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027834,           0.0027834,            0.041008
                   5,             0.03585,            0.086364,           0.0065205,                   0,                   0,                   0,                   0,                   0,                   0,                   0,              0.0028,              0.0028,            0.027221
                   6,            0.032427,            0.087855,           0.0065435,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026313,           0.0026313,            0.013249
                   7,            0.029159,            0.086413,           0.0055305,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002211,            0.002211,            0.002211
                   8,            0.026767,            0.082449,           0.0052408,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002211,            0.002211,            0.002211
                   9,             0.02522,            0.084863,           0.0056097,             0.61411,             0.55809,             0.55784,              0.2915,            0.052341,            0.095916,            0.012156,           0.0014982,           0.0014982,           0.0014982
                   0,             0.10243,             0.10126,            0.018037,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008148,           0.0008148,              0.0733
                   1,            0.089286,             0.11294,            0.017683,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015294,           0.0015294,            0.063307
                   2,            0.071301,             0.13716,            0.016978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020693,           0.0020693,            0.053139
                   3,            0.056756,             0.13614,            0.016001,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024344,           0.0024344,            0.042796
                   4,            0.050373,             0.11503,            0.014726,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026247,           0.0026247,            0.032278
                   5,            0.052112,             0.10025,            0.013349,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026403,           0.0026403,            0.021585
                   6,            0.048508,             0.09513,            0.011678,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024811,           0.0024811,            0.010718
                   7,            0.045775,            0.089985,            0.010284,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020845,           0.0020845,           0.0020845
                   8,            0.043826,            0.086333,           0.0091554,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020845,           0.0020845,           0.0020845
                   9,            0.037387,            0.081139,           0.0081769,             0.65633,             0.51122,             0.52305,             0.26161,            0.068917,            0.077129,            0.012206,           0.0014123,           0.0014123,           0.0014123
                   0,            0.095438,             0.12562,            0.019369,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0007618,           0.0007618,            0.073772
                   1,            0.084265,             0.14248,            0.018882,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014256,           0.0014256,            0.062687
                   2,            0.067283,             0.16646,            0.017947,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019269,           0.0019269,             0.05144
                   3,            0.056412,             0.14896,              0.0164,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022658,           0.0022658,             0.04003
                   4,            0.050564,             0.12325,            0.014803,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024422,           0.0024422,            0.028457
                   5,            0.046466,               0.117,            0.013015,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024562,           0.0024562,            0.016723
                   6,            0.041814,             0.11439,            0.011659,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023078,           0.0023078,           0.0048254
                   7,             0.03865,             0.10861,           0.0099004,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001799,            0.001799,            0.001799
                   8,            0.037303,             0.10822,           0.0089534,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001799,            0.001799,            0.001799
                   9,            0.036863,             0.11238,            0.008203,             0.62392,             0.48359,             0.50322,             0.23684,            0.062988,             0.10174,            0.014128,           0.0012189,           0.0012189,           0.0012189
                   0,            0.080128,            0.098665,            0.020173,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008129,           0.0008129,             0.09671
                   1,            0.066838,             0.11444,            0.019416,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015314,           0.0015314,            0.084499
                   2,            0.053308,             0.12356,            0.017618,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020744,           0.0020744,            0.072112
                   3,            0.042043,             0.11256,            0.015511,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024417,           0.0024417,            0.059549
                   4,            0.037018,            0.094252,            0.013557,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026335,           0.0026335,            0.046811
                   5,            0.034489,            0.084569,            0.011289,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026497,           0.0026497,            0.033897
                   6,            0.033219,            0.081342,            0.010079,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024903,           0.0024903,            0.020808
                   7,            0.030784,            0.077889,           0.0082845,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021553,           0.0021553,           0.0075428
                   8,            0.029393,            0.075341,           0.0073533,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015371,           0.0015371,           0.0015371
                   9,            0.027914,            0.073964,           0.0068775,             0.62475,             0.51195,              0.5202,             0.23318,            0.054645,            0.075633,            0.014371,           0.0015371,           0.0015371,           0.0015371
                   0,            0.080925,             0.11165,            0.015851,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0007656,           0.0007656,            0.075454
                   1,            0.074159,            0.082781,            0.010249,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014427,           0.0014427,            0.066061
                   2,            0.064706,            0.080448,           0.0083774,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019548,           0.0019548,            0.056503
                   3,             0.05419,            0.086998,           0.0074487,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023019,           0.0023019,            0.046779
                   4,            0.043685,            0.091577,           0.0065483,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002484,            0.002484,            0.036891
                   5,            0.036556,            0.088614,           0.0060688,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025011,           0.0025011,            0.026838
                   6,            0.031872,            0.086793,           0.0057645,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023532,           0.0023532,             0.01662
                   7,            0.028974,            0.085868,           0.0054606,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020403,           0.0020403,           0.0062363
                   8,             0.02682,            0.086631,           0.0054014,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014603,           0.0014603,           0.0014603
                   9,            0.025025,            0.086893,           0.0051734,             0.61712,             0.53829,             0.53092,             0.28614,            0.049227,            0.096627,            0.010603,           0.0014603,           0.0014603,           0.0014603
                   0,            0.074404,             0.10686,            0.013578,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008148,           0.0008148,              0.0505
                   1,            0.067255,            0.080722,           0.0089016,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015294,           0.0015294,            0.043874
                   2,            0.056295,            0.081807,           0.0077823,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020693,           0.0020693,            0.037075
                   3,             0.04598,            0.088212,            0.007134,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024344,           0.0024344,              0.0301
                   4,             0.03671,            0.089987,           0.0060909,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026247,           0.0026247,             0.02295
                   5,            0.031274,            0.082194,           0.0052097,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026403,           0.0026403,            0.015626
                   6,            0.027276,            0.081862,           0.0052533,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024811,           0.0024811,           0.0081271
                   7,            0.024743,            0.081121,           0.0046317,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020845,           0.0020845,           0.0020845
                   8,            0.022557,            0.081194,           0.0049022,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020845,           0.0020845,           0.0020845
                   9,            0.021237,            0.080989,           0.0044375,             0.60644,             0.57973,             0.55921,               0.279,             0.04017,            0.096859,           0.0094444,           0.0014123,           0.0014123,           0.0014123
                   0,            0.081332,             0.11464,            0.011432,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.000756,            0.000756,            0.080299
                   1,            0.075575,            0.083415,           0.0080819,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014193,           0.0014193,            0.069212
                   2,            0.066791,            0.072953,           0.0065555,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019206,           0.0019206,            0.057962
                   3,            0.057621,            0.076347,           0.0053525,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022599,           0.0022599,            0.046551
                   4,            0.051679,             0.07487,           0.0049137,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024373,           0.0024373,            0.034978
                   5,             0.04576,            0.071412,           0.0042434,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024527,           0.0024527,            0.023242
                   6,            0.038983,            0.075972,           0.0040543,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023061,           0.0023061,            0.011345
                   7,            0.033358,            0.077092,           0.0037808,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019394,           0.0019394,           0.0019394
                   8,            0.027867,            0.077427,           0.0036717,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0019394,           0.0019394,           0.0019394
                   9,            0.024618,            0.079511,           0.0035676,             0.66395,             0.53052,             0.53232,             0.28135,            0.047287,            0.094901,           0.0082116,           0.0013165,           0.0013165,           0.0013165
                   0,            0.072461,            0.087906,            0.017164,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008657,           0.0008657,            0.075554
                   1,            0.054707,             0.10199,            0.015431,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001631,            0.001631,            0.066249
                   2,            0.040693,            0.089062,            0.012805,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022095,           0.0022095,            0.056757
                   3,            0.033497,            0.077739,            0.010998,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002601,            0.002601,            0.047079
                   4,            0.030737,            0.071373,           0.0092749,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028057,           0.0028057,            0.037213
                   5,            0.037935,            0.064116,           0.0079083,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028235,           0.0028235,             0.02716
                   6,            0.032912,            0.065344,           0.0070981,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026545,           0.0026545,            0.016921
                   7,            0.029888,             0.06039,            0.006183,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022985,           0.0022985,           0.0064945
                   8,            0.025996,            0.056363,           0.0056626,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016409,           0.0016409,           0.0016409
                   9,            0.025341,            0.056083,           0.0052286,              0.6638,             0.52158,             0.53761,             0.27103,            0.050624,             0.06769,           0.0098472,           0.0016409,           0.0016409,           0.0016409
                   0,            0.084472,             0.10559,            0.015089,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0006754,           0.0006754,            0.075364
                   1,            0.067667,             0.12403,            0.014135,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012726,           0.0012726,            0.065891
                   2,            0.051703,             0.11724,            0.012696,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017241,           0.0017241,            0.056272
                   3,             0.04194,             0.10537,            0.011301,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00203,             0.00203,            0.046508
                   4,            0.037876,            0.095662,            0.010066,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021902,           0.0021902,            0.036597
                   5,            0.043103,            0.091943,           0.0096468,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022048,           0.0022048,            0.026542
                   6,            0.040973,            0.086761,           0.0092196,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020736,           0.0020736,             0.01634
                   7,            0.034997,            0.084316,           0.0085579,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017969,           0.0017969,           0.0059929
                   8,            0.033761,            0.079866,           0.0079541,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012845,           0.0012845,           0.0012845
                   9,            0.033098,            0.079687,           0.0077799,             0.71387,             0.48846,             0.52045,              0.2745,            0.062237,            0.074996,            0.011051,           0.0012845,           0.0012845,           0.0012845
                   0,             0.08748,            0.095938,            0.013458,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0008148,           0.0008148,            0.074664
                   1,            0.077917,             0.07233,           0.0088502,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015294,           0.0015294,            0.064469
                   2,            0.064811,            0.069239,             0.00769,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020693,           0.0020693,              0.0541
                   3,            0.053097,            0.074335,           0.0069349,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024344,           0.0024344,            0.043555
                   4,            0.040665,            0.079694,           0.0061266,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026247,           0.0026247,            0.032836
                   5,            0.034694,            0.073889,           0.0051454,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026403,           0.0026403,            0.021942
                   6,            0.029765,            0.073177,           0.0048461,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024811,           0.0024811,            0.010873
                   7,            0.027523,            0.072254,            0.004774,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020845,           0.0020845,           0.0020845
                   8,            0.025578,            0.069629,           0.0044597,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020845,           0.0020845,           0.0020845
                   9,            0.023882,            0.071208,           0.0042325,              0.6243,             0.54739,             0.54643,             0.28479,            0.051447,            0.086881,            0.011351,           0.0014123,           0.0014123,           0.0014123
                   0,            0.096889,             0.09169,            0.014055,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0007032,           0.0007032,            0.070065
                   1,            0.090671,            0.063932,           0.0098168,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00132,             0.00132,            0.060435
                   2,            0.081393,            0.056308,           0.0076307,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001786,            0.001786,            0.050654
                   3,            0.071153,            0.060659,           0.0064465,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021012,           0.0021012,            0.040723
                   4,            0.062432,            0.061146,           0.0060011,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022656,           0.0022656,            0.030641
                   5,            0.054334,             0.06095,           0.0052526,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022792,           0.0022792,            0.020408
                   6,            0.044641,            0.065831,           0.0051534,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0021419,           0.0021419,            0.010024
