               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   7,            0.031758,            0.087277,           0.0045123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032285,           0.0032285,           0.0081795
                   8,             0.02992,            0.084393,           0.0042992,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023053,           0.0023053,           0.0023053
                   9,            0.028686,            0.084211,           0.0044092,             0.73287,             0.50226,             0.54629,             0.28953,            0.063017,            0.092079,           0.0098406,           0.0023053,           0.0023053,           0.0023053
                   0,             0.11166,            0.095779,           0.0099672,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012947,           0.0012947,            0.094567
                   1,            0.096861,            0.071411,           0.0065961,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024391,           0.0024391,            0.083135
                   2,            0.077867,            0.068208,           0.0054959,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033038,           0.0033038,            0.071424
                   3,            0.061272,            0.070723,            0.004769,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038889,           0.0038889,            0.059433
                   4,            0.043784,            0.072558,           0.0042223,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041944,           0.0041944,            0.047162
                   5,            0.039064,            0.078092,           0.0041177,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042201,           0.0042201,            0.034612
                   6,            0.037008,            0.077153,           0.0036468,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039663,           0.0039663,            0.021782
                   7,            0.033986,            0.072999,           0.0035529,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034327,           0.0034327,           0.0086727
                   8,            0.029365,            0.070333,           0.0034614,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024482,           0.0024482,           0.0024482
                   9,            0.028271,            0.071128,           0.0036042,             0.65041,             0.52252,              0.5446,             0.29161,            0.064028,            0.077499,           0.0072734,           0.0024482,           0.0024482,           0.0024482
                   0,             0.11068,             0.10405,            0.012071,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012912,           0.0012912,            0.084874
                   1,            0.097864,            0.074984,           0.0081914,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024237,           0.0024237,            0.073659
                   2,            0.081641,            0.073044,           0.0062976,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032793,           0.0032793,            0.062167
                   3,            0.064751,             0.07796,           0.0060368,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038579,           0.0038579,            0.050398
                   4,            0.048049,            0.084138,           0.0052609,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041596,           0.0041596,            0.038352
                   5,            0.040782,            0.090065,           0.0048044,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041844,           0.0041844,             0.02603
                   6,            0.035715,            0.088273,           0.0041181,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039322,           0.0039322,             0.01343
                   7,            0.031949,            0.084814,           0.0040986,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003304,            0.003304,            0.003304
                   8,            0.029964,             0.08692,           0.0042623,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003304,            0.003304,            0.003304
                   9,            0.027762,            0.083852,           0.0039988,             0.70059,             0.48161,             0.53793,             0.28668,            0.063401,             0.08957,           0.0085166,           0.0022389,           0.0022389,           0.0022389
                   0,             0.11126,            0.081852,            0.012573,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013816,           0.0013816,            0.084606
                   1,            0.097823,             0.06024,           0.0078641,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026028,           0.0026028,            0.074606
                   2,            0.079638,            0.060557,           0.0064468,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035256,           0.0035256,            0.064307
                   3,            0.062054,            0.064009,           0.0058824,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041499,           0.0041499,             0.05371
                   4,            0.043379,            0.069371,           0.0054083,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044759,           0.0044759,            0.042815
                   5,            0.039714,            0.071299,           0.0046985,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045034,           0.0045034,            0.031621
                   6,            0.036864,            0.069794,           0.0042288,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042325,           0.0042325,            0.020129
                   7,            0.031267,            0.069447,            0.004056,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036631,           0.0036631,           0.0083386
                   8,             0.02896,            0.068639,           0.0040634,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026125,           0.0026125,           0.0026125
                   9,             0.02894,             0.06715,           0.0040792,             0.69177,             0.51331,             0.54508,             0.29899,            0.063453,            0.067179,           0.0090836,           0.0026125,           0.0026125,           0.0026125
                   0,            0.096286,             0.10454,            0.013523,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010835,           0.0010835,            0.095174
                   1,            0.087309,            0.075893,           0.0087254,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020413,           0.0020413,            0.083446
                   2,            0.074944,            0.068594,           0.0068075,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027651,           0.0027651,            0.071483
                   3,            0.061774,            0.074773,           0.0060516,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032549,           0.0032549,            0.059286
                   4,            0.048308,            0.079312,           0.0057107,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035108,           0.0035108,            0.046856
                   5,            0.037408,            0.081379,           0.0050527,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035326,           0.0035326,            0.034191
                   6,            0.033629,             0.08421,           0.0046116,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033205,           0.0033205,            0.021293
                   7,             0.02945,            0.080755,           0.0044424,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028745,           0.0028745,           0.0081605
                   8,            0.026681,            0.079049,           0.0039402,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020508,           0.0020508,           0.0020508
                   9,            0.025623,            0.079532,            0.004176,              0.6862,             0.52131,             0.54931,             0.29164,            0.055793,            0.085799,           0.0098844,           0.0020508,           0.0020508,           0.0020508
                   0,             0.12729,             0.11414,            0.015837,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0010901,           0.0010901,            0.088079
                   1,             0.10152,             0.13972,            0.015436,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020536,           0.0020536,            0.077313
                   2,            0.075135,             0.15194,            0.014763,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027817,           0.0027817,            0.066313
                   3,            0.062325,             0.13534,            0.013734,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032744,           0.0032744,            0.055077
                   4,            0.067902,              0.1021,            0.012535,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035315,           0.0035315,            0.043605
                   5,            0.081032,            0.092702,            0.011707,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035532,           0.0035532,            0.031898
                   6,            0.068336,            0.094691,            0.010775,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033395,           0.0033395,            0.019955
                   7,             0.06388,            0.089326,            0.010248,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028903,           0.0028903,           0.0077773
                   8,            0.054729,            0.084252,           0.0095088,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0020613,           0.0020613,           0.0020613
                   9,             0.05524,            0.085489,           0.0090846,               0.707,             0.45767,             0.49337,             0.21702,             0.08865,             0.08165,            0.011842,           0.0020613,           0.0020613,           0.0020613
                   0,            0.094143,             0.11625,            0.012948,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013145,           0.0013145,             0.10059
                   1,            0.076463,             0.12746,            0.012651,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024766,           0.0024766,             0.08837
                   2,            0.057339,             0.14531,            0.011993,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033548,           0.0033548,            0.075862
                   3,            0.046987,             0.12476,            0.011127,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039493,           0.0039493,            0.063071
                   4,            0.044799,             0.10435,           0.0099935,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042601,           0.0042601,            0.049996
                   5,            0.052587,            0.096132,           0.0091296,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004287,            0.004287,            0.036637
                   6,            0.048424,            0.094342,           0.0084757,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040302,           0.0040302,            0.022994
                   7,            0.046044,            0.088434,           0.0078692,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034897,           0.0034897,           0.0090672
                   8,            0.040238,            0.088767,           0.0075353,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002491,            0.002491,            0.002491
                   9,            0.036728,             0.08933,           0.0070672,             0.63272,             0.44783,             0.47159,             0.23108,             0.06735,            0.073836,           0.0099895,            0.002491,            0.002491,            0.002491
                   0,            0.091684,             0.13162,            0.014562,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012067,           0.0012067,            0.080977
                   1,             0.06731,             0.14773,            0.013559,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022733,           0.0022733,            0.071288
                   2,             0.05036,             0.12929,            0.012075,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030793,           0.0030793,            0.061339
                   3,             0.05002,             0.11049,            0.010536,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036247,           0.0036247,            0.051129
                   4,              0.0524,            0.096233,           0.0093057,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039095,           0.0039095,            0.040658
                   5,             0.05905,             0.09178,           0.0087697,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039336,           0.0039336,            0.029926
                   6,            0.051429,            0.093524,           0.0081181,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036972,           0.0036972,            0.018934
                   7,             0.04623,            0.090746,           0.0077978,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032001,           0.0032001,           0.0076816
                   8,            0.042068,             0.08928,           0.0073567,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022825,           0.0022825,           0.0022825
                   9,            0.040637,            0.088624,           0.0070196,             0.68384,             0.49919,             0.51581,             0.25816,            0.065129,            0.080016,           0.0097921,           0.0022825,           0.0022825,           0.0022825
                   0,             0.11118,            0.099439,             0.01133,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013656,           0.0013656,            0.084842
                   1,            0.096542,             0.07237,           0.0073157,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025633,           0.0025633,            0.073708
                   2,            0.079243,            0.071555,           0.0059666,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034682,           0.0034682,            0.062281
                   3,            0.061377,            0.076207,            0.005376,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040801,           0.0040801,            0.050561
                   4,            0.045374,            0.082582,           0.0046457,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043991,           0.0043991,            0.038549
                   5,            0.040549,            0.081839,           0.0041766,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044251,           0.0044251,            0.026243
                   6,            0.033878,             0.08187,           0.0041128,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041583,           0.0041583,            0.013644
                   7,            0.031401,            0.079767,           0.0034438,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034937,           0.0034937,           0.0034937
                   8,            0.029491,            0.077468,           0.0037443,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034937,           0.0034937,           0.0034937
                   9,            0.028179,            0.077952,             0.00358,             0.66113,             0.50604,             0.53892,             0.29127,            0.061596,            0.087291,           0.0078737,            0.002367,            0.002367,            0.002367
                   0,             0.10967,            0.094125,            0.011082,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013057,           0.0013057,            0.089433
                   1,            0.094161,            0.075098,           0.0071443,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024598,           0.0024598,            0.078705
                   2,            0.076084,            0.072875,           0.0067236,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033319,           0.0033319,            0.067695
                   3,            0.059312,            0.082283,           0.0056095,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003922,            0.003922,            0.056403
                   4,            0.044683,            0.077795,           0.0048887,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00423,             0.00423,            0.044828
                   5,            0.040313,            0.078406,           0.0043749,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004256,            0.004256,            0.032972
                   6,            0.037829,            0.079411,           0.0041438,                   0,                   0,                   0,                   0,                   0,                   0,                   0,               0.004,               0.004,            0.020833
                   7,            0.033203,            0.074978,           0.0038569,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034619,           0.0034619,           0.0084129
                   8,            0.030665,            0.074654,           0.0037218,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002469,            0.002469,            0.002469
                   9,            0.029719,            0.076735,            0.003615,             0.69481,             0.50721,             0.54701,             0.28945,             0.06695,             0.08166,           0.0088748,            0.002469,            0.002469,            0.002469
                   0,             0.10692,             0.08762,           0.0094826,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012155,           0.0012155,            0.094968
                   1,             0.09254,            0.065109,           0.0065707,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0022899,           0.0022899,            0.083402
                   2,            0.075192,            0.062851,           0.0056328,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031018,           0.0031018,            0.071573
                   3,            0.059342,            0.066364,           0.0051728,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036511,           0.0036511,            0.059481
                   4,            0.043799,            0.067224,           0.0044854,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003938,            0.003938,            0.047127
                   5,            0.038006,            0.068477,            0.003931,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039623,           0.0039623,            0.034511
                   6,            0.036465,            0.067774,           0.0036819,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003724,            0.003724,            0.021632
                   7,             0.03114,            0.066045,           0.0035474,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032232,           0.0032232,           0.0084902
                   8,            0.029098,            0.066533,           0.0035388,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002299,            0.002299,            0.002299
                   9,            0.027946,            0.066735,           0.0036298,             0.67929,             0.50442,             0.54145,             0.29134,            0.062077,            0.069753,           0.0071658,            0.002299,            0.002299,            0.002299
                   0,             0.10919,            0.099608,            0.012192,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.001326,            0.001326,            0.087971
                   1,            0.098031,             0.07151,           0.0080692,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024891,           0.0024891,            0.076334
                   2,            0.082839,            0.066305,           0.0062712,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033678,           0.0033678,            0.064413
                   3,            0.068179,            0.069339,           0.0057058,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039622,           0.0039622,            0.052208
                   4,             0.05296,            0.079879,           0.0049549,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042722,           0.0042722,            0.039718
                   5,            0.042633,            0.078478,           0.0046499,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042979,           0.0042979,            0.026944
                   6,            0.036439,            0.082258,           0.0043935,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0040392,           0.0040392,            0.013885
                   7,            0.031907,            0.078415,           0.0038824,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033943,           0.0033943,           0.0033943
                   8,            0.030323,            0.074543,           0.0037944,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033943,           0.0033943,           0.0033943
                   9,            0.027922,            0.078353,            0.003796,             0.68275,             0.53344,             0.55262,             0.30541,            0.061636,            0.082508,           0.0085254,           0.0023006,           0.0023006,           0.0023006
                   0,             0.14327,            0.062976,            0.012965,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0009317,           0.0009317,             0.09682
                   1,             0.12338,            0.040376,           0.0084394,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017553,           0.0017553,            0.084715
                   2,            0.098134,            0.044582,            0.007587,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023778,           0.0023778,            0.072409
                   3,            0.074815,            0.051961,           0.0081533,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027991,           0.0027991,            0.059901
                   4,            0.047071,            0.054342,           0.0072657,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030192,           0.0030192,            0.047193
                   5,            0.042174,            0.053893,           0.0059927,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030382,           0.0030382,            0.034283
                   6,            0.035417,            0.049895,           0.0053676,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002856,            0.002856,            0.021172
                   7,            0.034493,            0.049571,            0.004803,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024726,           0.0024726,           0.0078596
                   8,            0.032868,            0.048057,            0.004538,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017645,           0.0017645,           0.0017645
                   9,            0.030164,            0.047413,           0.0046508,              0.6872,             0.52856,             0.56633,             0.30645,            0.059442,            0.055263,           0.0086464,           0.0017645,           0.0017645,           0.0017645
                   0,              0.1346,            0.074298,            0.011184,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0009372,           0.0009372,             0.10768
                   1,             0.12078,            0.050402,           0.0079505,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017662,           0.0017662,             0.09412
                   2,             0.10684,            0.047345,           0.0065457,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023934,           0.0023934,            0.080354
                   3,            0.090808,            0.051974,           0.0061155,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028188,           0.0028188,            0.066387
                   4,            0.062448,            0.059802,           0.0058272,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030423,           0.0030423,            0.052218
                   5,            0.048974,            0.063669,           0.0050516,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030641,           0.0030641,            0.037847
                   6,             0.03849,            0.059479,           0.0045373,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002884,            0.002884,            0.023274
                   7,            0.034786,            0.058942,           0.0042702,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025021,           0.0025021,           0.0084991
                   8,            0.031523,            0.056623,           0.0037551,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017929,           0.0017929,           0.0017929
                   9,            0.030397,            0.055436,           0.0039967,             0.64658,             0.55859,             0.56611,             0.29363,            0.060084,            0.066764,           0.0082707,           0.0017929,           0.0017929,           0.0017929
                   0,             0.14211,            0.069183,            0.012313,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0009834,           0.0009834,            0.099756
                   1,             0.11818,            0.047796,           0.0084874,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018526,           0.0018526,            0.087307
                   2,            0.090746,            0.050988,           0.0073116,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025095,           0.0025095,            0.074646
                   3,            0.069074,            0.055002,           0.0077166,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029539,           0.0029539,            0.061773
                   4,            0.050117,            0.056197,           0.0069725,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031859,           0.0031859,            0.048688
                   5,            0.048863,            0.055975,           0.0058852,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0032054,           0.0032054,             0.03539
                   6,            0.043932,            0.054272,           0.0052701,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030126,           0.0030126,            0.021879
                   7,            0.040148,            0.053984,           0.0051431,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026074,           0.0026074,           0.0081564
                   8,            0.033691,            0.052983,           0.0045593,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0018595,           0.0018595,           0.0018595
                   9,            0.032441,            0.051661,           0.0048202,             0.69729,             0.52542,             0.56245,             0.29969,            0.064184,            0.057708,           0.0079459,           0.0018595,           0.0018595,           0.0018595
                   0,            0.089951,            0.079786,            0.036013,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0009042,           0.0009042,             0.08953
                   1,            0.062533,             0.08742,            0.029372,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017039,           0.0017039,            0.078381
                   2,            0.046671,            0.078947,            0.021939,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0023089,           0.0023089,            0.067036
                   3,            0.050184,            0.065817,            0.016462,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027191,           0.0027191,            0.055497
                   4,            0.046792,            0.058129,             0.01201,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029346,           0.0029346,            0.043762
                   5,            0.058162,            0.050273,            0.010072,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0029552,           0.0029552,            0.031833
                   6,            0.050395,            0.050873,           0.0097655,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027812,           0.0027812,             0.01971
                   7,            0.045187,            0.049509,           0.0094081,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024123,           0.0024123,           0.0073913
                   8,            0.040689,            0.049216,           0.0086554,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017277,           0.0017277,           0.0017277
                   9,            0.039826,            0.046226,           0.0077883,             0.67344,             0.50728,             0.54845,              0.2618,             0.06171,            0.048398,            0.014984,           0.0017277,           0.0017277,           0.0017277
