               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                   8,            0.033938,             0.10408,           0.0052495,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027562,           0.0027562,           0.0027562
                   9,            0.030336,             0.10116,           0.0056123,              0.6331,             0.55057,             0.55224,             0.29633,            0.063056,             0.10958,            0.011626,           0.0027562,           0.0027562,           0.0027562
                   0,             0.11937,             0.11473,            0.018555,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015324,           0.0015324,            0.060853
                   1,             0.10978,            0.086044,            0.013695,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002877,            0.002877,            0.053435
                   2,            0.094457,            0.075876,           0.0099762,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038935,           0.0038935,            0.045688
                   3,            0.076958,            0.076373,           0.0087383,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045819,           0.0045819,            0.037613
                   4,            0.059959,            0.084635,           0.0078916,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049422,           0.0049422,             0.02921
                   5,            0.049228,            0.090022,           0.0073675,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049744,           0.0049744,            0.020479
                   6,            0.042444,            0.088075,           0.0065381,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046785,           0.0046785,             0.01142
                   7,            0.035448,            0.083432,           0.0059779,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039364,           0.0039364,           0.0039364
                   8,            0.033748,            0.091444,           0.0060648,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039364,           0.0039364,           0.0039364
                   9,            0.030109,            0.087415,           0.0059763,             0.69786,             0.53253,             0.57243,             0.30643,            0.065737,            0.092112,             0.01303,           0.0026744,           0.0026744,           0.0026744
                   0,             0.12073,             0.12415,             0.01633,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014542,           0.0014542,            0.064217
                   1,             0.11209,            0.091811,            0.011974,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027397,           0.0027397,             0.05704
                   2,            0.097411,            0.080772,           0.0089109,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037111,           0.0037111,            0.049549
                   3,            0.079915,            0.084609,           0.0079031,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043684,           0.0043684,            0.041744
                   4,            0.061511,            0.088762,           0.0071077,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047118,           0.0047118,            0.033625
                   5,            0.051923,             0.10508,           0.0064893,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0047411,           0.0047411,            0.025192
                   6,            0.043038,             0.10401,           0.0060802,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044564,           0.0044564,            0.016445
                   7,            0.038363,            0.095552,           0.0054292,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038576,           0.0038576,           0.0073836
                   8,            0.033343,            0.093222,           0.0053118,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027522,           0.0027522,           0.0027522
                   9,            0.032181,            0.093334,           0.0053097,             0.67259,             0.51571,             0.54493,             0.27985,            0.067901,             0.10691,            0.011786,           0.0027522,           0.0027522,           0.0027522
                   0,             0.11183,              0.1139,            0.017427,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013717,           0.0013717,            0.063031
                   1,             0.10498,            0.083072,            0.013343,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025842,           0.0025842,             0.05593
                   2,             0.09366,            0.073135,           0.0099219,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035006,           0.0035006,            0.048533
                   3,            0.080032,            0.073289,            0.008466,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041207,           0.0041207,            0.040839
                   4,            0.065965,            0.077273,           0.0076069,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044446,           0.0044446,            0.032849
                   5,            0.054933,            0.086185,           0.0071197,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044723,           0.0044723,            0.024564
                   6,             0.04318,            0.088088,           0.0060875,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042038,           0.0042038,            0.015981
                   7,            0.036832,            0.088086,           0.0058601,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036391,           0.0036391,           0.0071031
                   8,            0.032556,            0.088723,           0.0054032,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025965,           0.0025965,           0.0025965
                   9,            0.029509,            0.086396,           0.0057176,             0.63805,             0.54196,             0.54982,             0.29517,            0.063148,            0.088666,            0.012492,           0.0025965,           0.0025965,           0.0025965
                   0,             0.10315,               0.158,            0.025127,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0017836,           0.0017836,            0.060395
                   1,            0.082196,             0.17668,            0.023464,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033377,           0.0033377,            0.052518
                   2,            0.062058,             0.17339,            0.020732,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045114,           0.0045114,             0.04426
                   3,            0.072329,             0.12971,            0.017354,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053048,           0.0053048,            0.035621
                   4,            0.071588,             0.12441,            0.014884,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057179,           0.0057179,            0.026603
                   5,            0.066025,             0.12184,            0.012752,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0057507,           0.0057507,            0.017204
                   6,             0.06117,             0.11124,            0.010839,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0054032,           0.0054032,           0.0074243
                   7,            0.053241,             0.10574,           0.0093959,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004212,            0.004212,            0.004212
                   8,            0.050211,              0.1109,           0.0084564,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004212,            0.004212,            0.004212
                   9,            0.040435,             0.10007,           0.0070977,             0.68008,             0.49488,             0.54309,              0.2758,            0.072483,             0.10372,            0.014181,           0.0028538,           0.0028538,           0.0028538
                   0,             0.13987,             0.13335,            0.015705,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015084,           0.0015084,            0.059615
                   1,             0.12952,            0.098079,             0.01151,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028316,           0.0028316,            0.052354
                   2,             0.11104,            0.087116,           0.0092799,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038314,           0.0038314,             0.04477
                   3,            0.090071,            0.084633,           0.0075461,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045079,           0.0045079,            0.036863
                   4,            0.071551,             0.10308,           0.0070494,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048611,           0.0048611,            0.028632
                   5,             0.05498,             0.10909,           0.0066522,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048908,           0.0048908,            0.020078
                   6,            0.049495,             0.10017,           0.0057633,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045973,           0.0045973,              0.0112
                   7,            0.043846,            0.098687,           0.0055803,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038644,           0.0038644,           0.0038644
                   8,            0.039442,             0.10703,           0.0056828,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038644,           0.0038644,           0.0038644
                   9,            0.035455,             0.10277,           0.0053762,               0.542,             0.55739,             0.52154,             0.25919,            0.072514,             0.11774,            0.010841,           0.0026208,           0.0026208,           0.0026208
                   0,            0.093626,             0.17572,            0.017198,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0012936,           0.0012936,            0.080966
                   1,            0.076092,             0.19159,            0.016369,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024371,           0.0024371,            0.071367
                   2,             0.05718,             0.17455,            0.014831,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0033013,           0.0033013,            0.061489
                   3,             0.05639,             0.14219,            0.012963,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038861,           0.0038861,            0.051332
                   4,            0.057698,             0.12241,            0.010908,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041915,           0.0041915,            0.040895
                   5,            0.069946,             0.10842,           0.0098102,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042177,           0.0042177,            0.030178
                   6,            0.067655,             0.10646,           0.0090258,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039645,           0.0039645,            0.019183
                   7,            0.055305,             0.10705,           0.0082207,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034319,           0.0034319,           0.0079079
                   8,            0.047798,             0.10674,           0.0075081,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0024486,           0.0024486,           0.0024486
                   9,            0.045982,               0.101,           0.0068425,             0.58826,             0.48549,             0.47336,             0.18705,             0.06406,              0.1102,           0.0098965,           0.0024486,           0.0024486,           0.0024486
                   0,              0.1214,             0.13008,            0.016352,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014817,           0.0014817,            0.059955
                   1,             0.11229,            0.096605,            0.012247,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027915,           0.0027915,             0.05338
                   2,            0.096758,            0.086246,           0.0091292,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037813,           0.0037813,            0.046486
                   3,             0.07875,            0.087818,           0.0079411,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044511,           0.0044511,            0.039272
                   4,            0.057811,            0.094138,           0.0071053,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004801,            0.004801,            0.031738
                   5,            0.052835,             0.11103,           0.0068567,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004831,            0.004831,            0.023884
                   6,            0.043732,             0.11007,           0.0062335,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045409,           0.0045409,             0.01571
                   7,            0.037579,             0.10021,           0.0058815,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039309,           0.0039309,           0.0072159
                   8,            0.033377,            0.099435,           0.0053583,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028047,           0.0028047,           0.0028047
                   9,            0.031393,            0.096976,            0.005671,             0.67612,             0.55675,             0.57282,             0.30868,             0.06478,             0.10827,            0.011533,           0.0028047,           0.0028047,           0.0028047
                   0,             0.12404,             0.16874,            0.014673,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014304,           0.0014304,            0.063567
                   1,             0.11306,             0.12113,            0.011193,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002685,            0.002685,            0.055642
                   2,            0.095447,             0.11031,           0.0085123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036327,           0.0036327,            0.047411
                   3,            0.075949,             0.11448,           0.0073569,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042737,           0.0042737,            0.038873
                   4,            0.058742,             0.14031,           0.0069086,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046078,           0.0046078,            0.030027
                   5,            0.048972,             0.13095,           0.0061196,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046351,           0.0046351,            0.020875
                   6,            0.042632,             0.14349,           0.0058127,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043556,           0.0043556,            0.011417
                   7,            0.036674,             0.13045,           0.0051091,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036594,           0.0036594,           0.0036594
                   8,            0.034082,              0.1335,           0.0051006,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036594,           0.0036594,           0.0036594
                   9,            0.031729,             0.13083,            0.005019,              0.6434,             0.55016,             0.55156,             0.28028,            0.065364,             0.15533,            0.010244,           0.0024794,           0.0024794,           0.0024794
                   0,             0.12552,             0.13384,            0.016406,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014179,           0.0014179,            0.062579
                   1,              0.1164,             0.10041,            0.011898,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026713,           0.0026713,            0.055586
                   2,              0.1006,            0.087942,           0.0090285,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036184,           0.0036184,            0.048286
                   3,            0.083016,             0.09083,           0.0080481,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042593,           0.0042593,            0.040681
                   4,            0.061444,            0.096264,           0.0071695,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045941,           0.0045941,            0.032769
                   5,            0.053332,             0.11394,           0.0063788,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046226,           0.0046226,            0.024551
                   6,            0.052756,             0.11495,           0.0067375,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043449,           0.0043449,            0.016027
                   7,            0.041691,             0.11068,           0.0062515,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.003761,            0.003761,            0.007197
                   8,            0.036864,             0.10625,           0.0055429,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0026831,           0.0026831,           0.0026831
                   9,            0.033218,             0.10105,           0.0056479,             0.65895,             0.52674,             0.53348,             0.28964,            0.066576,             0.11606,             0.01132,           0.0026831,           0.0026831,           0.0026831
                   0,             0.12402,             0.13182,            0.015877,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014399,           0.0014399,            0.063099
                   1,             0.11484,            0.098761,            0.012013,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027127,           0.0027127,            0.056058
                   2,            0.098591,            0.088421,           0.0091221,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036747,           0.0036747,            0.048707
                   3,            0.080306,            0.089984,           0.0078218,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043257,           0.0043257,            0.041044
                   4,            0.059297,            0.095547,           0.0069902,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046659,           0.0046659,            0.033071
                   5,            0.053771,             0.11343,           0.0066913,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046951,           0.0046951,            0.024786
                   6,            0.044111,             0.10856,           0.0060624,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044134,           0.0044134,            0.016191
                   7,            0.038219,             0.10059,           0.0056074,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038208,           0.0038208,           0.0072848
                   8,            0.033802,             0.09955,           0.0052458,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027265,           0.0027265,           0.0027265
                   9,             0.03187,            0.099268,           0.0054485,             0.73029,             0.53638,             0.57985,             0.30678,            0.067306,             0.10916,            0.011758,           0.0027265,           0.0027265,           0.0027265
                   0,             0.12502,             0.10671,            0.018089,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0013728,           0.0013728,            0.066933
                   1,             0.11436,            0.079484,            0.011929,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0025773,           0.0025773,            0.058452
                   2,            0.097692,            0.069699,           0.0089777,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0034878,           0.0034878,            0.049678
                   3,            0.080799,            0.072356,           0.0080818,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041043,           0.0041043,            0.040609
                   4,            0.064026,            0.081909,           0.0071397,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044269,           0.0044269,            0.031247
                   5,            0.049905,            0.082174,           0.0066382,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044554,           0.0044554,             0.02159
                   6,            0.040713,            0.080759,           0.0060144,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0041899,           0.0041899,             0.01164
                   7,            0.036205,            0.079844,           0.0055787,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035247,           0.0035247,           0.0035247
                   8,            0.035834,            0.077777,             0.00539,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0035247,           0.0035247,           0.0035247
                   9,            0.030998,            0.080015,           0.0051613,             0.64479,              0.5266,             0.53367,             0.27314,            0.069706,            0.094816,            0.012775,            0.002394,            0.002394,            0.002394
                   0,            0.098796,             0.13712,            0.022028,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015324,           0.0015324,            0.060853
                   1,            0.089311,             0.14554,            0.021609,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002877,            0.002877,            0.053435
                   2,            0.073532,              0.1746,            0.020828,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0038935,           0.0038935,            0.045688
                   3,            0.059033,             0.16303,            0.019273,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0045819,           0.0045819,            0.037613
                   4,            0.063042,             0.13133,            0.017129,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049422,           0.0049422,             0.02921
                   5,            0.062325,             0.11763,            0.015086,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049744,           0.0049744,            0.020479
                   6,            0.055285,             0.11054,            0.012712,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046785,           0.0046785,             0.01142
                   7,            0.049699,             0.10406,            0.010942,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039364,           0.0039364,           0.0039364
                   8,            0.049991,             0.10534,           0.0095218,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039364,           0.0039364,           0.0039364
                   9,            0.040799,             0.10073,           0.0080695,             0.59674,             0.50086,             0.50118,             0.24158,            0.068174,            0.092024,            0.014203,           0.0026744,           0.0026744,           0.0026744
                   0,             0.13476,             0.11769,            0.016754,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014828,           0.0014828,            0.062875
                   1,             0.12343,            0.089586,            0.011997,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.002794,            0.002794,            0.055909
                   2,             0.10368,            0.079342,           0.0089968,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037854,           0.0037854,            0.048622
                   3,            0.083477,            0.082899,           0.0080857,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0044572,           0.0044572,            0.041017
                   4,            0.058805,            0.085991,            0.007186,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048092,           0.0048092,            0.033091
                   5,            0.055194,            0.096939,           0.0063906,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0048414,           0.0048414,            0.024846
                   6,            0.054008,            0.098385,           0.0066939,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004554,            0.004554,            0.016281
                   7,            0.043559,            0.093921,           0.0061626,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0039468,           0.0039468,           0.0073958
                   8,            0.037864,            0.089677,           0.0055948,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0028223,           0.0028223,           0.0028223
                   9,            0.036485,            0.088218,           0.0056579,             0.67593,             0.50428,             0.53167,             0.26482,            0.076841,            0.098785,            0.011933,           0.0028223,           0.0028223,           0.0028223
                   0,             0.11719,             0.11527,            0.018639,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0014223,           0.0014223,            0.062031
                   1,             0.10877,            0.089645,             0.01321,                   0,                   0,                   0,                   0,                   0,                   0,                   0,             0.00268,             0.00268,            0.055117
                   2,            0.093641,            0.077804,           0.0098332,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0036311,           0.0036311,            0.047896
                   3,            0.078274,            0.077835,           0.0087365,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0042755,           0.0042755,            0.040369
                   4,            0.060085,            0.080559,            0.007925,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046133,           0.0046133,            0.032534
                   5,            0.051187,            0.091145,           0.0069936,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0046444,           0.0046444,            0.024393
                   6,            0.044388,            0.088363,            0.006682,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043689,           0.0043689,            0.015946
                   7,            0.037029,             0.08597,              0.0062,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0037867,           0.0037867,           0.0071917
                   8,            0.032334,             0.08373,           0.0056905,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0027083,           0.0027083,           0.0027083
                   9,            0.031057,             0.08296,           0.0058775,             0.69165,             0.50695,             0.55597,             0.28979,            0.067167,            0.093236,            0.014811,           0.0027083,           0.0027083,           0.0027083
                   0,             0.10071,             0.18915,             0.01981,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0016522,           0.0016522,            0.073199
                   1,            0.076956,             0.20825,            0.018395,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031132,           0.0031132,            0.065014
                   2,            0.059566,             0.16657,            0.015898,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.004218,            0.004218,            0.056471
                   3,            0.059125,             0.14534,            0.013144,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0049665,           0.0049665,            0.047573
                   4,            0.062005,             0.12873,            0.011192,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0053589,           0.0053589,            0.038319
                   5,             0.07471,             0.12312,            0.010374,                   0,                   0,                   0,                   0,                   0,                   0,                   0,            0.005395,            0.005395,            0.028708
                   6,            0.062016,             0.12905,           0.0094642,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0050748,           0.0050748,            0.018741
                   7,            0.054066,             0.12446,           0.0086123,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0043985,           0.0043985,            0.008418
                   8,            0.047742,             0.11859,           0.0074999,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0031457,           0.0031457,           0.0031457
                   9,            0.040537,             0.12601,           0.0068274,             0.66396,             0.51573,             0.52264,             0.24399,            0.067492,             0.13271,            0.011301,           0.0031457,           0.0031457,           0.0031457
                   0,             0.11821,             0.11154,            0.018335,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0015996,           0.0015996,             0.06092
                   1,             0.10598,            0.080952,            0.012646,                   0,                   0,                   0,                   0,                   0,                   0,                   0,           0.0030032,           0.0030032,            0.053561
